DataTransacao,Cliente,TipoTransacao,Valor_Transacoes,Bandeira,Aprovado
2024-08-27 12:08:37,Cliente 8,Estorno,607.17,MasterCard,Não
2024-09-24 14:15:08,Cliente 10,Fraude,4399.11,Visa,Não
2024-01-08 21:17:11,Cliente 7,Compra,3574.3,Elo,Não
2024-02-28 16:22:15,Cliente 4,Saque,3240.3,MasterCard,Sim
2024-08-28 11:46:14,Cliente 9,Estorno,300.6,Visa,Sim
2024-06-17 12:48:08,Cliente 6,Fraude,3763.72,Amex,Sim
2024-02-16 09:13:18,Cliente 9,Saque,2015.53,Visa,Não
2024-02-03 01:31:22,Cliente 3,Estorno,1360.26,Elo,Não
2024-06-13 07:52:04,Cliente 5,Compra,1264.81,Amex,Sim
2024-04-29 15:11:55,Cliente 3,Fraude,54.43,Amex,Não
2024-09-05 05:30:16,Cliente 1,Saque,919.17,Amex,Não
2024-01-05 16:01:00,Cliente 7,Fraude,1498.91,Visa,Não
2024-01-27 05:52:18,Cliente 7,Saque,3141.14,Visa,Sim
2024-05-09 17:11:41,Cliente 8,Fraude,1358.81,Elo,Não
2024-03-31 20:06:11,Cliente 7,Fraude,2235.7,Amex,Não
2024-11-26 01:26:54,Cliente 6,Saque,2526.19,Elo,Não
2024-04-01 09:09:14,Cliente 7,Saque,4821.54,Visa,Não
2024-07-27 12:08:21,Cliente 9,Estorno,3827.73,Visa,Sim
2024-09-27 20:07:41,Cliente 3,Estorno,4192.13,Visa,Sim
2024-12-19 00:27:55,Cliente 8,Fraude,2943.22,Elo,Sim
2024-08-21 17:17:50,Cliente 8,Saque,4769.74,Visa,Sim
2024-02-05 06:21:38,Cliente 9,Estorno,186.48,MasterCard,Sim
2024-03-31 03:26:00,Cliente 5,Estorno,1131.73,Elo,Não
2024-06-27 11:11:51,Cliente 1,Fraude,4147.57,Amex,Não
2024-11-03 16:33:35,Cliente 5,Fraude,1486.91,Elo,Não
2024-05-19 05:23:30,Cliente 2,Estorno,3917.63,Elo,Sim
2024-06-27 01:08:30,Cliente 5,Compra,4885.23,MasterCard,Não
2024-12-15 15:03:12,Cliente 9,Compra,1563.99,MasterCard,Sim
2024-07-04 01:56:21,Cliente 7,Fraude,4863.2,MasterCard,Sim
2024-11-24 01:58:37,Cliente 6,Saque,3013.04,MasterCard,Não
2024-06-18 01:07:13,Cliente 9,Compra,3227.76,Amex,Sim
2024-10-05 02:11:23,Cliente 1,Estorno,2089.38,Amex,Sim
2024-11-17 12:03:46,Cliente 10,Compra,1018.24,Amex,Sim
2024-12-14 03:53:52,Cliente 4,Fraude,1897.71,Elo,Não
2024-02-22 12:17:53,Cliente 2,Estorno,3838.36,Amex,Sim
2024-12-07 10:32:48,Cliente 8,Compra,1082.96,MasterCard,Não
2024-01-13 04:48:08,Cliente 1,Saque,4505.12,Elo,Não
2024-08-07 15:32:22,Cliente 8,Compra,3134.12,Elo,Não
2024-07-28 16:08:31,Cliente 3,Saque,1260.02,Amex,Sim
2024-05-27 10:16:12,Cliente 1,Saque,165.35,Visa,Não
2024-01-04 11:54:40,Cliente 4,Compra,4837.29,MasterCard,Sim
2024-10-17 08:14:15,Cliente 5,Estorno,4562.76,Amex,Sim
2024-12-14 05:44:28,Cliente 8,Fraude,727.67,Amex,Sim
2024-10-20 01:28:28,Cliente 2,Estorno,3162.94,Elo,Sim
2024-11-14 22:50:54,Cliente 2,Saque,1679.29,Elo,Sim
2024-08-13 01:31:46,Cliente 8,Estorno,2804.27,Visa,Não
2024-03-29 17:54:39,Cliente 8,Compra,3329.8,MasterCard,Não
2024-11-21 07:34:57,Cliente 5,Saque,1536.21,Elo,Sim
2024-06-12 13:00:30,Cliente 9,Fraude,4197.89,Amex,Não
2024-10-05 03:42:49,Cliente 7,Saque,3440.66,MasterCard,Não
2024-05-08 03:35:48,Cliente 4,Estorno,2667.54,Elo,Não
2024-07-08 00:39:25,Cliente 9,Estorno,1282.47,Visa,Não
2024-05-05 12:07:15,Cliente 7,Compra,170.31,Elo,Não
2024-09-26 09:43:51,Cliente 1,Saque,1710.96,MasterCard,Não
2024-04-08 04:11:15,Cliente 1,Compra,2366.1,Amex,Sim
2024-10-17 16:04:24,Cliente 6,Saque,84.97,Amex,Não
2024-02-11 16:02:14,Cliente 5,Saque,1332.21,Amex,Sim
2024-04-05 13:22:36,Cliente 10,Fraude,2600.54,Elo,Não
2024-04-22 22:58:32,Cliente 2,Fraude,3323.86,Visa,Sim
2024-07-10 04:29:43,Cliente 9,Estorno,3450.7,Elo,Sim
2024-05-10 03:02:37,Cliente 7,Estorno,2354.82,MasterCard,Não
2024-09-14 06:58:57,Cliente 6,Saque,435.79,Elo,Sim
2024-06-18 17:23:11,Cliente 5,Estorno,879.45,Elo,Não
2024-07-10 17:31:49,Cliente 6,Fraude,1143.01,Amex,Não
2024-06-11 03:15:15,Cliente 8,Estorno,281.06,Amex,Sim
2024-07-02 01:16:05,Cliente 9,Saque,1230.17,Visa,Não
2024-09-26 00:18:54,Cliente 1,Compra,3531.41,MasterCard,Sim
2024-04-19 04:14:17,Cliente 3,Fraude,957.79,Amex,Não
2024-10-06 04:17:30,Cliente 9,Fraude,2720.94,Amex,Não
2024-11-16 19:02:49,Cliente 1,Compra,3954.61,MasterCard,Não
2024-08-24 21:08:06,Cliente 10,Compra,2371.83,Amex,Sim
2024-06-12 20:58:03,Cliente 1,Fraude,4635.38,Amex,Sim
2024-05-25 23:57:33,Cliente 2,Saque,3074.2,MasterCard,Sim
2024-07-14 04:01:10,Cliente 8,Estorno,108.33,Elo,Sim
2024-11-02 21:25:04,Cliente 3,Saque,2519.98,MasterCard,Não
2024-01-07 03:08:27,Cliente 2,Saque,2672.0,Amex,Sim
2024-05-02 04:43:00,Cliente 9,Fraude,2138.39,Elo,Sim
2024-05-23 07:46:19,Cliente 7,Compra,1698.17,MasterCard,Não
2024-04-13 01:04:14,Cliente 10,Saque,3601.95,Amex,Não
2024-03-03 01:57:43,Cliente 5,Fraude,2737.33,MasterCard,Sim
2024-04-04 01:13:30,Cliente 6,Estorno,2554.17,Amex,Sim
2024-01-14 09:00:40,Cliente 4,Compra,938.1,MasterCard,Não
2024-03-15 08:41:24,Cliente 9,Estorno,2147.72,Elo,Sim
2024-08-03 08:05:24,Cliente 9,Saque,4980.6,Visa,Sim
2024-06-28 00:06:59,Cliente 4,Fraude,1031.72,Elo,Não
2024-05-09 04:49:33,Cliente 10,Fraude,1495.6,Amex,Sim
2024-03-26 23:01:00,Cliente 5,Fraude,416.98,Visa,Sim
2024-11-30 07:54:35,Cliente 10,Estorno,1104.29,Elo,Não
2024-12-10 00:13:38,Cliente 8,Fraude,926.45,Elo,Não
2024-02-11 21:54:36,Cliente 5,Saque,4534.14,Amex,Não
2024-12-30 03:17:37,Cliente 6,Estorno,2908.57,MasterCard,Sim
2024-05-23 15:08:57,Cliente 2,Fraude,4167.73,Elo,Sim
2024-06-23 20:52:57,Cliente 7,Compra,4595.89,Elo,Sim
2024-06-16 01:57:31,Cliente 4,Compra,1589.57,Elo,Sim
2024-10-18 11:08:32,Cliente 3,Compra,4100.8,Visa,Sim
2024-02-16 07:02:38,Cliente 8,Saque,1640.51,Amex,Não
2024-09-03 06:26:25,Cliente 2,Estorno,4577.44,Amex,Não
2024-05-04 02:04:20,Cliente 8,Saque,4178.19,Amex,Não
2024-02-13 10:35:27,Cliente 3,Saque,1415.16,Visa,Sim
2024-03-17 02:39:00,Cliente 1,Saque,3530.93,MasterCard,Sim
2024-08-05 16:22:12,Cliente 1,Compra,1144.22,Amex,Não
2024-10-29 16:36:44,Cliente 1,Compra,3111.36,Amex,Sim
2024-09-02 21:02:52,Cliente 6,Saque,2260.11,Visa,Não
2024-10-22 14:51:57,Cliente 6,Fraude,3858.36,Visa,Sim
2024-03-26 07:42:31,Cliente 2,Estorno,2629.15,Visa,Sim
2024-04-23 06:35:23,Cliente 9,Estorno,2334.3,Visa,Não
2024-07-08 18:46:52,Cliente 3,Estorno,2929.52,Amex,Sim
2024-07-16 10:07:04,Cliente 5,Saque,425.64,MasterCard,Não
2024-07-31 20:20:27,Cliente 5,Saque,3768.0,Elo,Não
2024-06-19 20:02:52,Cliente 10,Saque,3207.96,MasterCard,Sim
2024-05-09 07:01:03,Cliente 5,Estorno,1155.03,Amex,Sim
2024-09-06 13:01:21,Cliente 10,Saque,1615.51,Visa,Não
2024-09-07 07:53:38,Cliente 6,Compra,3896.88,Elo,Sim
2024-07-30 19:30:01,Cliente 5,Compra,4168.0,MasterCard,Sim
2024-04-29 08:25:37,Cliente 6,Compra,844.22,Elo,Sim
2024-04-30 20:36:16,Cliente 6,Fraude,4938.35,Amex,Sim
2024-12-20 06:57:10,Cliente 3,Saque,1387.38,Visa,Sim
2024-06-20 23:51:17,Cliente 7,Estorno,4378.04,Amex,Sim
2024-03-30 20:04:43,Cliente 5,Saque,1926.71,Elo,Não
2024-06-24 14:46:02,Cliente 9,Estorno,2040.67,MasterCard,Sim
2024-07-17 16:56:23,Cliente 3,Saque,1163.45,Visa,Sim
2024-10-15 00:22:05,Cliente 5,Saque,2752.25,Amex,Não
2024-07-25 15:03:09,Cliente 7,Saque,2196.7,Elo,Sim
2024-02-17 14:53:34,Cliente 3,Compra,3469.35,Elo,Sim
2024-03-07 05:29:30,Cliente 5,Estorno,1128.68,MasterCard,Não
2024-07-07 16:23:40,Cliente 8,Estorno,3466.5,MasterCard,Sim
2024-07-15 00:20:11,Cliente 3,Estorno,3007.79,Amex,Não
2024-08-04 08:27:31,Cliente 7,Fraude,2387.49,Elo,Sim
2024-12-19 19:47:34,Cliente 8,Fraude,57.36,Visa,Sim
2024-07-20 22:07:29,Cliente 9,Compra,4921.65,Amex,Sim
2024-12-27 01:19:36,Cliente 6,Fraude,2952.17,Visa,Não
2024-02-04 12:52:42,Cliente 9,Saque,1008.59,Elo,Sim
2024-09-22 11:46:04,Cliente 10,Saque,3089.41,Elo,Não
2024-02-17 06:17:21,Cliente 9,Compra,4625.84,Amex,Sim
2024-09-16 14:12:32,Cliente 9,Fraude,832.59,MasterCard,Não
2024-04-11 09:31:44,Cliente 7,Fraude,3677.99,Amex,Sim
2024-06-23 01:31:26,Cliente 5,Fraude,1469.93,Amex,Não
2024-03-09 15:39:44,Cliente 10,Fraude,4167.29,Elo,Não
2024-10-27 20:04:41,Cliente 7,Estorno,3134.9,Amex,Sim
2024-02-16 05:55:45,Cliente 7,Saque,3181.76,Elo,Não
2024-01-11 18:31:23,Cliente 9,Saque,4427.22,Amex,Sim
2024-04-16 08:22:00,Cliente 1,Estorno,126.12,Elo,Sim
2024-02-25 05:39:17,Cliente 4,Saque,1821.2,Visa,Não
2024-10-04 23:38:12,Cliente 3,Fraude,135.01,MasterCard,Não
2024-11-26 20:54:26,Cliente 9,Saque,3750.07,Elo,Sim
2024-06-04 18:42:07,Cliente 6,Compra,2827.83,Amex,Não
2024-09-07 11:53:20,Cliente 6,Fraude,1688.55,MasterCard,Sim
2024-02-20 16:24:36,Cliente 5,Compra,233.28,Elo,Sim
2024-09-02 15:42:44,Cliente 7,Saque,2399.82,Visa,Não
2024-10-28 21:42:27,Cliente 8,Estorno,451.63,Elo,Sim
2024-06-02 09:10:27,Cliente 3,Compra,1476.61,Visa,Sim
2024-12-19 20:10:19,Cliente 4,Compra,2497.85,Elo,Não
2024-03-11 01:28:42,Cliente 6,Estorno,3032.25,Visa,Não
2024-07-09 02:06:16,Cliente 9,Saque,2954.01,MasterCard,Sim
2024-02-18 21:57:27,Cliente 5,Fraude,3739.81,Elo,Não
2024-12-24 16:04:11,Cliente 9,Saque,4593.25,Amex,Não
2024-05-18 17:37:49,Cliente 2,Estorno,1564.27,Amex,Não
2024-06-18 04:22:11,Cliente 10,Estorno,4578.29,Amex,Sim
2024-07-21 23:31:01,Cliente 4,Saque,1908.9,Elo,Sim
2024-12-22 18:58:13,Cliente 4,Fraude,1011.6,Amex,Não
2024-03-02 20:24:26,Cliente 8,Saque,868.51,Amex,Não
2024-08-16 08:46:55,Cliente 9,Saque,3152.71,Visa,Não
2024-09-02 22:37:10,Cliente 1,Saque,4005.45,Visa,Não
2024-12-17 09:48:50,Cliente 6,Compra,1267.86,MasterCard,Não
2024-05-30 08:14:27,Cliente 1,Fraude,3204.09,Elo,Sim
2024-07-02 13:19:49,Cliente 4,Fraude,3730.69,Visa,Não
2024-03-20 22:36:46,Cliente 2,Fraude,2089.83,Visa,Sim
2024-03-25 18:49:55,Cliente 9,Fraude,60.38,Amex,Não
2024-12-25 14:11:16,Cliente 5,Fraude,2784.56,MasterCard,Sim
2024-11-20 10:08:33,Cliente 1,Fraude,4179.84,Elo,Não
2024-03-19 04:55:51,Cliente 3,Estorno,699.16,Elo,Sim
2024-01-02 22:06:27,Cliente 5,Compra,3282.12,Elo,Não
2024-01-02 11:16:22,Cliente 3,Saque,4592.0,MasterCard,Não
2024-04-27 21:50:40,Cliente 3,Fraude,2108.56,Visa,Sim
2024-02-11 11:11:45,Cliente 2,Estorno,2922.79,MasterCard,Sim
2024-04-27 03:21:24,Cliente 10,Fraude,1988.6,Visa,Sim
2024-06-20 09:25:33,Cliente 8,Saque,4347.74,Visa,Sim
2024-01-12 20:47:44,Cliente 6,Saque,658.49,Visa,Sim
2024-05-07 12:43:41,Cliente 8,Saque,464.01,Amex,Não
2024-03-04 15:42:16,Cliente 9,Compra,2517.79,Elo,Sim
2024-03-30 04:57:17,Cliente 10,Fraude,4574.69,Elo,Sim
2024-02-10 14:33:25,Cliente 10,Fraude,4567.9,Visa,Não
2024-07-30 02:52:04,Cliente 6,Saque,482.83,Elo,Sim
2024-06-17 08:08:06,Cliente 9,Fraude,4205.91,MasterCard,Sim
2024-07-26 00:00:04,Cliente 3,Compra,3398.9,Elo,Sim
2024-10-03 20:38:51,Cliente 6,Compra,473.09,MasterCard,Sim
2024-06-24 22:16:12,Cliente 7,Fraude,209.9,Visa,Sim
2024-01-11 21:14:56,Cliente 4,Estorno,4450.71,Visa,Sim
2024-01-26 22:04:14,Cliente 4,Saque,3364.51,Amex,Sim
2024-06-15 11:37:25,Cliente 9,Fraude,1715.93,Visa,Sim
2024-07-27 19:52:55,Cliente 3,Compra,455.2,Amex,Sim
2024-12-29 23:22:30,Cliente 3,Saque,942.96,Visa,Sim
2024-07-09 16:15:43,Cliente 1,Saque,2260.6,Visa,Sim
2024-06-13 21:37:23,Cliente 1,Estorno,2226.7,MasterCard,Não
2024-04-02 09:51:31,Cliente 4,Fraude,267.68,Elo,Não
2024-03-20 15:10:28,Cliente 7,Estorno,3483.77,Elo,Não
2024-10-22 08:13:57,Cliente 1,Fraude,2857.39,Amex,Sim
2024-07-28 11:05:31,Cliente 9,Saque,4869.72,Amex,Não
2024-12-30 03:47:36,Cliente 5,Estorno,265.11,Amex,Não
2024-12-07 01:40:13,Cliente 7,Saque,3078.31,MasterCard,Sim
2024-11-15 18:44:06,Cliente 4,Fraude,2412.64,Amex,Sim
2024-11-17 01:24:09,Cliente 1,Estorno,3458.11,MasterCard,Não
2024-10-28 11:09:55,Cliente 10,Estorno,4597.3,Elo,Não
2024-10-13 14:58:14,Cliente 1,Estorno,3178.53,Visa,Não
2024-03-24 12:30:13,Cliente 10,Fraude,517.25,MasterCard,Não
2024-08-08 04:14:12,Cliente 3,Compra,4361.27,Elo,Não
2024-06-13 18:54:53,Cliente 7,Estorno,4528.76,Visa,Não
2024-11-18 07:29:55,Cliente 7,Estorno,1475.56,Elo,Sim
2024-03-07 13:36:04,Cliente 7,Compra,2771.92,Visa,Não
2024-03-13 06:25:22,Cliente 10,Compra,2246.23,MasterCard,Não
2024-07-25 23:34:43,Cliente 2,Compra,378.4,Visa,Sim
2024-10-18 11:48:00,Cliente 6,Estorno,1214.01,Elo,Sim
2024-10-06 07:43:07,Cliente 7,Compra,4269.19,Elo,Não
2024-10-14 08:11:56,Cliente 7,Fraude,2549.06,Elo,Não
2024-08-01 08:32:16,Cliente 5,Estorno,3503.77,Visa,Não
2024-09-26 13:34:08,Cliente 5,Fraude,931.28,MasterCard,Sim
2024-10-30 07:17:19,Cliente 10,Estorno,1541.53,Elo,Não
2024-05-05 02:14:12,Cliente 5,Compra,3349.88,MasterCard,Sim
2024-10-29 02:56:20,Cliente 1,Saque,1950.13,MasterCard,Não
2024-01-03 14:17:08,Cliente 4,Estorno,3359.52,MasterCard,Não
2024-11-19 01:48:18,Cliente 7,Saque,1936.92,Amex,Não
2024-06-26 13:15:04,Cliente 2,Compra,3203.08,MasterCard,Sim
2024-05-11 15:29:55,Cliente 3,Saque,4454.55,Amex,Sim
2024-11-21 12:33:00,Cliente 2,Saque,4868.32,Amex,Não
2024-11-07 01:49:54,Cliente 5,Fraude,1934.27,Amex,Não
2024-05-08 17:56:18,Cliente 8,Estorno,2231.33,Amex,Sim
2024-02-26 15:14:39,Cliente 3,Fraude,672.85,Elo,Sim
2024-03-22 03:45:18,Cliente 4,Compra,2754.38,MasterCard,Sim
2024-05-05 04:08:57,Cliente 2,Estorno,4496.18,MasterCard,Sim
2024-08-20 19:14:07,Cliente 8,Compra,2918.98,Elo,Sim
2024-02-09 19:41:09,Cliente 2,Fraude,96.49,Visa,Sim
2024-08-22 06:43:03,Cliente 6,Saque,1903.4,MasterCard,Sim
2024-08-19 23:59:06,Cliente 7,Compra,4670.4,MasterCard,Sim
2024-11-08 19:09:00,Cliente 1,Estorno,4534.37,MasterCard,Não
2024-08-22 15:10:52,Cliente 8,Estorno,4039.52,MasterCard,Sim
2024-11-01 23:43:59,Cliente 7,Saque,774.18,Amex,Não
2024-04-19 20:19:01,Cliente 5,Estorno,2644.95,Elo,Sim
2024-01-13 22:48:50,Cliente 7,Saque,1067.6,Elo,Não
2024-07-01 16:52:15,Cliente 5,Compra,2183.5,Visa,Sim
2024-11-10 08:35:29,Cliente 10,Compra,1870.21,MasterCard,Não
2024-12-03 05:07:23,Cliente 6,Fraude,172.17,Amex,Sim
2024-09-05 02:12:50,Cliente 6,Saque,2692.46,MasterCard,Não
2024-08-07 09:00:58,Cliente 1,Estorno,3934.79,Elo,Não
2024-08-31 17:57:35,Cliente 9,Saque,3868.97,Amex,Sim
2024-10-05 01:47:46,Cliente 3,Fraude,1770.24,MasterCard,Sim
2024-11-21 02:45:22,Cliente 1,Fraude,2308.65,Elo,Não
2024-06-20 20:00:53,Cliente 9,Saque,4275.37,Elo,Não
2024-02-11 03:21:58,Cliente 8,Fraude,1422.38,Amex,Não
2024-05-01 01:32:13,Cliente 2,Fraude,1207.16,Elo,Sim
2024-12-10 07:08:55,Cliente 1,Estorno,3513.52,Amex,Sim
2024-06-11 20:05:32,Cliente 10,Compra,152.17,MasterCard,Sim
2024-07-07 04:17:07,Cliente 5,Compra,548.14,MasterCard,Sim
2024-03-19 23:27:38,Cliente 2,Compra,1091.74,MasterCard,Não
2024-07-24 02:18:44,Cliente 5,Compra,3503.93,Amex,Sim
2024-03-18 09:24:37,Cliente 10,Compra,431.21,MasterCard,Não
2024-01-23 10:39:26,Cliente 6,Estorno,3758.49,Elo,Sim
2024-03-22 12:16:21,Cliente 10,Estorno,3033.04,Amex,Não
2024-03-13 17:19:22,Cliente 1,Compra,2771.94,Elo,Não
2024-09-07 02:42:05,Cliente 10,Saque,1820.87,MasterCard,Não
2024-01-23 14:30:09,Cliente 5,Saque,1378.55,Amex,Não
2024-01-20 03:23:21,Cliente 1,Saque,2554.77,MasterCard,Sim
2024-02-03 23:49:44,Cliente 4,Fraude,4554.92,Amex,Não
2024-04-15 11:20:09,Cliente 3,Estorno,1579.99,Elo,Sim
2024-10-14 03:37:25,Cliente 1,Saque,4889.63,Elo,Sim
2024-06-14 21:17:11,Cliente 3,Saque,710.57,Elo,Não
2024-01-14 02:37:28,Cliente 10,Saque,503.75,Elo,Não
2024-03-27 06:46:05,Cliente 2,Compra,2380.81,Elo,Sim
2024-01-21 07:03:32,Cliente 7,Fraude,606.19,Elo,Não
2024-04-21 20:37:21,Cliente 1,Saque,2554.84,MasterCard,Não
2024-12-30 02:33:07,Cliente 5,Estorno,3252.39,Elo,Não
2024-03-12 22:48:34,Cliente 5,Fraude,810.76,Visa,Não
2024-10-08 13:18:51,Cliente 5,Saque,2085.77,Elo,Sim
2024-11-21 17:10:01,Cliente 6,Estorno,738.07,Elo,Sim
2024-12-27 02:37:40,Cliente 2,Estorno,1729.39,MasterCard,Sim
2024-03-17 11:29:15,Cliente 5,Estorno,2065.61,Elo,Sim
2024-03-15 06:10:34,Cliente 7,Estorno,3975.92,Visa,Sim
2024-07-03 06:38:28,Cliente 5,Estorno,1326.18,Amex,Não
2024-01-19 18:45:30,Cliente 8,Estorno,1733.09,Amex,Não
2024-04-03 20:15:59,Cliente 1,Saque,1517.44,Elo,Não
2024-12-08 13:52:01,Cliente 6,Compra,139.16,Amex,Sim
2024-01-29 04:46:42,Cliente 5,Saque,2229.79,MasterCard,Não
2024-04-14 06:45:32,Cliente 6,Saque,4609.2,Visa,Sim
2024-01-01 23:26:29,Cliente 1,Estorno,2569.54,Amex,Sim
2024-08-17 16:43:30,Cliente 6,Saque,3188.46,Visa,Sim
2024-05-31 02:41:39,Cliente 1,Estorno,3080.84,Visa,Não
2024-11-21 11:16:54,Cliente 9,Fraude,1214.36,Elo,Não
2024-06-24 05:41:05,Cliente 3,Compra,4391.11,Amex,Sim
2024-10-31 16:36:04,Cliente 5,Fraude,1187.35,MasterCard,Não
2024-12-23 12:58:28,Cliente 4,Fraude,3553.15,Amex,Sim
2024-05-06 03:29:44,Cliente 1,Estorno,2316.03,MasterCard,Sim
2024-09-07 18:19:50,Cliente 3,Fraude,4731.65,MasterCard,Não
2024-08-02 09:19:55,Cliente 1,Estorno,2278.35,Visa,Não
2024-12-18 13:20:10,Cliente 2,Compra,4407.68,Elo,Sim
2024-03-10 04:54:10,Cliente 7,Saque,4024.75,Amex,Não
2024-11-27 11:52:01,Cliente 6,Fraude,3199.83,Elo,Sim
2024-06-02 03:56:19,Cliente 6,Estorno,1744.66,Visa,Sim
2024-06-20 05:17:58,Cliente 8,Fraude,1843.48,Elo,Não
2024-07-19 17:14:08,Cliente 10,Saque,1793.37,Elo,Sim
2024-03-06 13:58:54,Cliente 9,Estorno,1431.97,Elo,Sim
2024-02-24 16:52:37,Cliente 7,Fraude,1864.01,Visa,Não
2024-01-01 19:48:37,Cliente 8,Estorno,4285.56,Elo,Não
2024-08-26 01:38:03,Cliente 4,Estorno,3874.84,Amex,Sim
2024-08-21 15:23:08,Cliente 1,Fraude,3716.95,Visa,Não
2024-03-29 18:47:35,Cliente 7,Compra,3998.95,Elo,Sim
2024-04-23 06:47:51,Cliente 7,Saque,2195.88,Amex,Não
2024-02-18 23:50:01,Cliente 9,Compra,1882.18,Amex,Sim
2024-07-03 07:35:30,Cliente 4,Fraude,3564.54,Visa,Sim
2024-11-10 22:55:14,Cliente 1,Compra,1055.02,Amex,Não
2024-07-19 10:20:45,Cliente 6,Compra,476.7,MasterCard,Não
2024-05-21 22:20:29,Cliente 10,Compra,2626.13,MasterCard,Não
2024-10-07 07:38:41,Cliente 2,Fraude,1747.19,Elo,Não
2024-01-17 07:07:57,Cliente 7,Compra,2033.71,MasterCard,Sim
2024-08-11 14:40:56,Cliente 6,Fraude,898.89,Amex,Não
2024-07-18 17:04:50,Cliente 8,Fraude,82.6,MasterCard,Sim
2024-02-08 03:15:49,Cliente 3,Saque,1493.07,Visa,Não
2024-09-27 10:19:41,Cliente 9,Estorno,1512.55,Elo,Não
2024-02-26 17:51:09,Cliente 6,Fraude,2886.13,MasterCard,Sim
2024-08-01 18:23:18,Cliente 9,Estorno,831.48,MasterCard,Não
2024-02-29 20:21:59,Cliente 9,Saque,2636.98,Visa,Sim
2024-12-02 08:05:33,Cliente 3,Estorno,593.48,Visa,Sim
2024-07-01 10:09:25,Cliente 5,Saque,672.13,Elo,Sim
2024-03-17 01:57:29,Cliente 3,Compra,2889.22,MasterCard,Sim
2024-02-20 13:25:21,Cliente 10,Compra,3946.08,MasterCard,Sim
2024-01-14 16:36:46,Cliente 4,Estorno,529.07,Amex,Não
2024-11-19 12:14:21,Cliente 10,Compra,460.69,MasterCard,Não
2024-03-03 09:50:17,Cliente 3,Fraude,3293.21,Elo,Não
2024-04-07 01:55:42,Cliente 2,Compra,2267.07,Visa,Sim
2024-04-05 19:30:33,Cliente 6,Estorno,1073.99,Elo,Não
2024-01-02 16:12:08,Cliente 9,Saque,2753.94,MasterCard,Não
2024-10-14 15:16:15,Cliente 1,Saque,3788.14,MasterCard,Sim
2024-07-10 02:09:43,Cliente 3,Estorno,1648.63,MasterCard,Sim
2024-04-01 12:51:02,Cliente 5,Estorno,2850.63,Elo,Não
2024-06-15 09:28:52,Cliente 5,Saque,2563.83,Amex,Sim
2024-12-08 09:18:51,Cliente 7,Saque,1559.81,Amex,Não
2024-04-30 15:57:24,Cliente 2,Estorno,1977.06,Visa,Sim
2024-03-26 16:17:55,Cliente 5,Fraude,953.97,MasterCard,Sim
2024-06-14 10:19:32,Cliente 4,Saque,4377.53,Amex,Não
2024-03-09 05:08:16,Cliente 8,Compra,2962.37,Elo,Não
2024-05-16 22:20:37,Cliente 1,Compra,3059.9,Visa,Não
2024-01-19 13:26:51,Cliente 2,Fraude,2130.02,Elo,Não
2024-02-19 12:15:11,Cliente 10,Compra,4767.63,Amex,Sim
2024-06-25 06:46:51,Cliente 4,Fraude,408.42,MasterCard,Não
2024-02-02 12:19:52,Cliente 2,Estorno,955.07,Amex,Sim
2024-09-09 01:15:09,Cliente 4,Compra,345.51,MasterCard,Sim
2024-11-02 02:36:37,Cliente 1,Compra,2564.85,Amex,Não
2024-12-02 16:32:47,Cliente 4,Saque,312.41,Visa,Não
2024-05-07 09:18:57,Cliente 5,Saque,1134.86,Visa,Não
2024-10-11 17:29:07,Cliente 5,Estorno,1853.7,Amex,Sim
2024-06-21 22:04:11,Cliente 7,Compra,1155.44,Visa,Sim
2024-09-07 10:21:51,Cliente 10,Saque,2853.58,MasterCard,Sim
2024-04-26 09:24:47,Cliente 7,Fraude,1260.62,Visa,Sim
2024-09-20 03:13:57,Cliente 8,Estorno,4760.91,MasterCard,Não
2024-09-19 21:03:35,Cliente 5,Estorno,3448.97,MasterCard,Sim
2024-11-10 07:49:37,Cliente 1,Estorno,413.35,Elo,Sim
2024-03-19 17:29:24,Cliente 5,Saque,862.73,Amex,Não
2024-03-10 21:19:11,Cliente 2,Fraude,2301.01,Amex,Sim
2024-05-19 07:16:51,Cliente 6,Saque,195.44,Elo,Sim
2024-08-15 14:05:04,Cliente 7,Estorno,1916.53,Visa,Sim
2024-07-30 03:33:56,Cliente 1,Compra,3304.48,Elo,Sim
2024-04-04 19:31:31,Cliente 6,Compra,2004.23,Amex,Não
2024-08-03 04:11:32,Cliente 2,Saque,4343.89,Elo,Não
2024-12-06 18:14:56,Cliente 10,Saque,4705.23,Elo,Sim
2024-05-04 21:55:26,Cliente 1,Estorno,2384.33,Visa,Não
2024-01-19 09:23:59,Cliente 5,Compra,3826.71,Amex,Não
2024-09-07 11:26:16,Cliente 7,Estorno,2002.05,Visa,Não
2024-06-11 13:07:01,Cliente 1,Compra,1321.64,Elo,Não
2024-04-22 03:05:12,Cliente 4,Fraude,2359.21,Visa,Sim
2024-05-16 10:21:34,Cliente 8,Compra,1494.9,Amex,Não
2024-09-27 09:23:37,Cliente 1,Estorno,4780.92,MasterCard,Sim
2024-05-08 03:15:29,Cliente 1,Estorno,4404.42,Amex,Não
2024-05-08 06:07:07,Cliente 10,Estorno,2789.55,Visa,Sim
2024-10-19 02:10:36,Cliente 3,Fraude,795.98,MasterCard,Não
2024-04-13 09:15:41,Cliente 6,Compra,1979.23,Elo,Não
2024-06-27 18:17:49,Cliente 3,Compra,767.76,Visa,Não
